Store Name,Store Number,Store Complex,Address,City,State,Zip,Phone Number
Traderjoes,823,Shopping List,220 Constitution Drive,Virginia Beach,VA,23462,757-863-7406
Traderjoes,809,Shopping List,8402 Old Keene Mill Rd,West Springfield,VA,22152,703-202-8770
Traderjoes,657,Shopping List,5000 Settlers Market Blvd,Williamsburg,VA,23188,757-259-2135
Traderjoes,527,Shopping List,200 Dorset St,South Burlington,VT,05403,802-658-4500
Traderjoes,131,Shopping List,15563 NE 24th St,Bellevue,WA,98007,425-641-5069
Traderjoes,162,Shopping List,416 116th Ave NE,Bellevue,WA,98004,425-454-9799
Traderjoes,151,Shopping List,2410 James St,Bellingham,WA,98225,360-734-5166
Traderjoes,274,Shopping List,"4255 Meridian St, Suite 200",Bellingham,WA,98226,360-217-2007
Traderjoes,133,Shopping List,15868 1st Ave S,Burien,WA,98148,206-901-9339
Traderjoes,139,Shopping List,1302 SE Everett Mall Way,Everett,WA,98208,425-464-5485
Traderjoes,134,Shopping List,1758 S 320th St,Federal Way,WA,98003,253-941-6138
Traderjoes,138,Shopping List,975 NW Gilman Blvd,Issaquah,WA,98027,425-557-6420
Traderjoes,163,Shopping List,12966 SE Kent-Kangley Rd,Kent,WA,98030,253-639-3419
Traderjoes,132,Shopping List,"12520 Totem Lake Blvd NE, Suite 116",Kirkland,WA,98034,425-814-9181
Traderjoes,292,Shopping List,691 Sleater Kinney Rd SE,Lacey,WA,98503,360-858-5284
Traderjoes,129,Shopping List,"19715 Highway 99, Suite 101",Lynnwood,WA,98036,425-670-0623
Traderjoes,156,Shopping List,1530 Black Lake Blvd SW,Olympia,WA,98502,360-352-7440
Traderjoes,140,Shopping List,15932 Redmond Way,Redmond,WA,98052,425-883-1624
Traderjoes,160,Shopping List,490 228th Ave NE,Sammamish,WA,98074,425-836-0837
Traderjoes,130,Shopping List,1700 Madison St,Seattle,WA,98122,206-322-7268
Traderjoes,135,Shopping List,1916 Queen Anne Ave N,Seattle,WA,98109,206-284-2546
Traderjoes,137,Shopping List,4555 Roosevelt Way NE,Seattle,WA,98105,206-547-6299
Traderjoes,147,Shopping List,4609 14th Ave NW,Seattle,WA,98107,206-783-0498
Traderjoes,157,Shopping List,4545 Fauntleroy Way SW,Seattle,WA,98116,206-913-0013
Traderjoes,273,Shopping List,8726 Greenwood Ave,Seattle,WA,98103,206-414-6379
Traderjoes,297,Shopping List,401 NE Northgate Way,Seattle,WA,98125,
Traderjoes,270,Shopping List,1201 N 175th St,Shoreline,WA,98133,206-542-5336
Traderjoes,158,Shopping List,9991 Mickelberry Rd,Silverdale,WA,98383,360-307-7224
Traderjoes,296,Shopping List,13414 E Sprague Ave,Spokane Valley,WA,99216,
Traderjoes,159,Shopping List,2975 East 29th Ave,Spokane,WA,99223,509-534-1077
Traderjoes,164,Shopping List,5520 N Division St,Spokane,WA,99208,509-487-4188
Traderjoes,148,Shopping List,3800 Bridgeport Way W,University Place,WA,98466,253-460-2672
Traderjoes,136,Shopping List,305 SE Chkalov Dr,Vancouver,WA,98683,360-883-9000
Traderjoes,271,Shopping List,14007 NE 10th Ave,Vancouver,WA,98685,360-512-2792
Traderjoes,272,Shopping List,16701 Mill Plain Blvd,Vancouver,WA,98683,360-322-3554
Traderjoes,293,Shopping List,14035 NE Woodinville Duvall Rd,Woodinville,WA,98072,
Traderjoes,726,Shopping List,12665 W. Bluemound Rd,Brookfield,WI,53005,262-784-4806
Traderjoes,712,Shopping List,1810 Monroe St,Madison,WI,53711,608-257-1916
Traderjoes,711,Shopping List,5600 N Port Washington Rd,Milwaukee,WI,53217,414-962-3382
